penalty,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
2936.1092834472656,1.7974128723144531,False,,,15,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-54-58,1668743698,52.244362592697144,43469,u110286,172.22.196.137,52.244362592697144,0,15,0.003731966018676758
2997.3548583984375,1.7332720756530762,False,,,16,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-54-59,1668743699,53.97763466835022,43469,u110286,172.22.196.137,53.97763466835022,0,16,0.003731966018676758
3011.359130859375,1.718113899230957,False,,,17,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-01,1668743701,55.69574856758118,43469,u110286,172.22.196.137,55.69574856758118,0,17,0.003731966018676758
3071.476547241211,1.5950496196746826,False,,,18,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-03,1668743703,57.29079818725586,43469,u110286,172.22.196.137,57.29079818725586,0,18,0.003731966018676758
3123.112274169922,1.6767146587371826,False,,,19,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-04,1668743704,58.96751284599304,43469,u110286,172.22.196.137,58.96751284599304,0,19,0.003731966018676758
3146.5848388671875,1.6254384517669678,False,,,20,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-06,1668743706,60.59295129776001,43469,u110286,172.22.196.137,60.59295129776001,0,20,0.003731966018676758
3104.7801513671875,1.6210191249847412,False,,,21,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-07,1668743707,62.21397042274475,43469,u110286,172.22.196.137,62.21397042274475,0,21,0.003731966018676758
3136.1681518554688,1.7940855026245117,False,,,22,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-09,1668743709,64.00805592536926,43469,u110286,172.22.196.137,64.00805592536926,0,22,0.003731966018676758
3144.555877685547,1.6272015571594238,False,,,23,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-11,1668743711,65.63525748252869,43469,u110286,172.22.196.137,65.63525748252869,0,23,0.003731966018676758
3186.187957763672,1.4872817993164062,False,,,24,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-12,1668743712,67.12253928184509,43469,u110286,172.22.196.137,67.12253928184509,0,24,0.003731966018676758
3169.4629821777344,1.4742019176483154,True,,,25,a34c6_00006,468e1c4e9c8f417389aa7eb7d2a47468,2022-11-17_22-55-14,1668743714,68.59674119949341,43469,u110286,172.22.196.137,68.59674119949341,0,25,0.003731966018676758
