penalty,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
2901.8075561523438,1.6748476028442383,False,,,14,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-54-55,1668743695,49.22822594642639,43465,u110286,172.22.196.137,49.22822594642639,0,14,0.0030574798583984375
2936.1092834472656,1.5899386405944824,False,,,15,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-54-56,1668743696,50.818164587020874,43465,u110286,172.22.196.137,50.818164587020874,0,15,0.0030574798583984375
2997.3548583984375,1.6262426376342773,False,,,16,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-54-58,1668743698,52.44440722465515,43465,u110286,172.22.196.137,52.44440722465515,0,16,0.0030574798583984375
3011.359130859375,1.7192559242248535,False,,,17,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-54-59,1668743699,54.163663148880005,43465,u110286,172.22.196.137,54.163663148880005,0,17,0.0030574798583984375
3071.476547241211,1.6998848915100098,False,,,18,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-55-01,1668743701,55.863548040390015,43465,u110286,172.22.196.137,55.863548040390015,0,18,0.0030574798583984375
3123.112274169922,1.6798624992370605,False,,,19,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-55-03,1668743703,57.543410539627075,43465,u110286,172.22.196.137,57.543410539627075,0,19,0.0030574798583984375
3146.5848388671875,1.668107271194458,False,,,20,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-55-05,1668743705,59.21151781082153,43465,u110286,172.22.196.137,59.21151781082153,0,20,0.0030574798583984375
3104.7801513671875,1.6147112846374512,False,,,21,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-55-06,1668743706,60.826229095458984,43465,u110286,172.22.196.137,60.826229095458984,0,21,0.0030574798583984375
3136.1681518554688,1.6259286403656006,False,,,22,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-55-08,1668743708,62.452157735824585,43465,u110286,172.22.196.137,62.452157735824585,0,22,0.0030574798583984375
3144.555877685547,1.710411787033081,False,,,23,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-55-09,1668743709,64.16256952285767,43465,u110286,172.22.196.137,64.16256952285767,0,23,0.0030574798583984375
3186.187957763672,1.5679538249969482,False,,,24,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-55-11,1668743711,65.73052334785461,43465,u110286,172.22.196.137,65.73052334785461,0,24,0.0030574798583984375
3169.4629821777344,1.5722160339355469,True,,,25,a34c6_00004,1d4c0bc261ab45bf886dc6b9dd5b9abc,2022-11-17_22-55-13,1668743713,67.30273938179016,43465,u110286,172.22.196.137,67.30273938179016,0,25,0.0030574798583984375
